trade_date,600519.SH,601318.SH,600036.SH,000333.SZ,601899.SH,000858.SZ,600900.SH,601166.SH,002594.SZ,601328.SH,601398.SH,600276.SH,000651.SZ,600030.SH,600887.SH,600309.SH,002475.SZ,300059.SZ,000725.SZ,600919.SH,601288.SH,601088.SH,002714.SZ,000568.SZ,300124.SZ,600028.SH,002415.SZ,601668.SH,600809.SH,601857.SH,300498.SZ,601012.SH,600690.SH,000001.SZ,300274.SZ,601225.SH,300308.SZ,601601.SH,002142.SZ,600000.SH,600016.SH,601919.SH,600031.SH,000792.SZ,601988.SH,601985.SH,600406.SH,002352.SZ,600050.SH,000338.SZ,601169.SH,000063.SZ,601766.SH,600150.SH,000100.SZ,600837.SH,002230.SZ,601229.SH,002371.SZ,600089.SH,600660.SH,600048.SH,601688.SH,601888.SH,000625.SZ,600436.SH,601390.SH,600104.SH,601600.SH,002027.SZ,601211.SH,600438.SH,601006.SH,600019.SH,601818.SH,603288.SH,603993.SH,601989.SH,600585.SH,300015.SZ,002304.SZ,000002.SZ,601998.SH,603986.SH,601009.SH,600886.SH,600999.SH,601628.SH,600547.SH,000425.SZ,002050.SZ,000938.SZ,600893.SH,600926.SH,300014.SZ,603019.SH,600111.SH,600795.SH,000538.SZ,601939.SH,601669.SH,600674.SH,600015.SH,600760.SH,600009.SH,600426.SH,600958.SH,002311.SZ,600489.SH,002241.SZ,000166.SZ,000596.SZ,000157.SZ,601186.SH,603799.SH,600011.SH,300122.SZ,300408.SZ,002460.SZ,000776.SZ,002252.SZ,002049.SZ,002179.SZ,000977.SZ,002466.SZ,600584.SH,601377.SH,002129.SZ,002601.SZ,600010.SH,001979.SZ,600188.SH,601111.SH,000661.SZ,600115.SH,601901.SH,000768.SZ,603369.SH,000786.SZ,002236.SZ,601633.SH,600029.SH,601800.SH,002648.SZ,601788.SH,300433.SZ,600570.SH,600085.SH,002493.SZ,600346.SH,601117.SH,002271.SZ,600196.SH,601360.SH,002001.SZ,601872.SH,600845.SH,300347.SZ,600233.SH,000963.SZ,601021.SH,600176.SH,600600.SH,600219.SH,601699.SH,601336.SH,600023.SH,002180.SZ,601689.SH,600745.SH,601100.SH,000895.SZ,600362.SH,002736.SZ,600741.SH,300033.SZ,000983.SZ,002459.SZ,601881.SH,601898.SH,000999.SZ,000301.SZ,600372.SH,600515.SH,600183.SH,002812.SZ,601618.SH,600588.SH,601877.SH,000876.SZ,002555.SZ,002709.SZ,600332.SH,300450.SZ,002074.SZ,300142.SZ,002202.SZ,300316.SZ,300496.SZ,000408.SZ,600875.SH,601607.SH,002007.SZ,603806.SH,601238.SH,002821.SZ,601799.SH,000733.SZ,300413.SZ,600803.SH,300223.SZ,600132.SH,600061.SH,600018.SH,600460.SH,002410.SZ,000708.SZ,002603.SZ,000617.SZ,002841.SZ,600039.SH,603899.SH,600754.SH,000069.SZ,600732.SH,601808.SH,000877.SZ,601155.SH,600606.SH,000800.SZ
20170811,438.0664,39.4715,19.8397,31.8638,3.4242,50.8242,12.1369,12.8532,47.2431,4.3631,4.0434,23.2677,28.6787,13.8098,19.1579,25.7114,9.1705,4.2301,3.3015,6.1196,2.5949,12.5452,7.103,51.3922,15.786,3.7946,25.18,5.5678,31.717,6.2657,15.6984,6.0372,11.766,9.1268,11.828,5.1556,26.3289,27.3178,12.9176,9.9587,5.0505,3.721,7.162,11.0,2.8097,6.6759,8.8477,46.504,,5.4176,5.155,21.0917,8.346,23.5051,2.8186,12.6622,31.4974,7.4915,22.6994,6.3927,18.0396,7.6325,16.3414,26.8706,6.6115,54.4266,7.1818,23.1476,6.5303,6.3379,16.6324,5.9885,5.8282,5.2695,2.9372,18.1635,5.7078,,17.8183,4.0383,79.1512,16.0913,4.6815,24.3505,5.6707,6.5544,12.7292,24.4823,17.1466,3.3559,8.7533,19.0114,27.9443,8.6777,11.5257,12.1416,17.8227,3.0646,52.475,4.8483,7.1983,8.0932,7.1665,16.6962,35.6599,7.8677,12.8953,17.1221,10.3447,18.5858,5.1968,50.9053,3.5207,10.2168,25.7762,6.1911,14.4272,19.4556,28.2925,14.5927,,16.9367,13.1832,14.3229,43.4028,14.6017,6.5185,,11.3037,2.6322,15.0647,5.0917,8.8395,59.3481,6.648,8.4472,18.2117,14.545,14.5791,21.707,11.6315,8.0263,13.1937,5.2815,13.7947,19.0541,13.3194,29.947,4.3591,5.637,6.0844,12.8957,27.2159,8.6359,7.1094,,5.6819,17.4981,16.6018,24.7293,30.6552,6.4018,29.8326,3.0571,7.2221,51.5811,4.4372,21.3583,18.422,22.2441,8.6098,14.9953,16.2098,11.651,16.1137,47.4633,6.0488,6.7605,10.9533,5.2471,26.0422,,16.2276,7.6439,7.7138,24.8627,4.3994,7.6463,16.538,7.3897,18.9775,7.5039,24.5053,17.9896,27.7887,12.2224,9.3253,10.1119,26.2239,11.3506,9.3302,22.7294,13.8536,6.7414,16.0255,41.2284,40.6867,14.9228,,12.0172,20.0475,20.9905,9.527,5.418,,11.5397,5.5807,10.7097,10.2546,36.6267,2.6187,15.7279,27.0533,6.9235,4.2915,10.2482,10.3671,14.3623,5.3463,8.6344
20170818,443.1253,42.3296,20.5931,31.4539,3.3183,50.6518,12.3777,12.8083,47.9342,4.3284,4.0944,23.5172,28.7614,13.9542,19.6713,28.2138,9.4659,4.5104,3.4086,6.1337,2.5878,12.5452,6.9799,50.9472,16.5711,3.744,26.8426,5.6589,30.0905,6.2499,15.8385,5.8556,11.597,9.5094,12.0821,5.3044,27.3119,27.133,13.2612,9.8252,5.069,4.0362,7.2687,11.01,2.8453,6.7541,9.1152,49.5431,,5.5647,5.225,22.4124,8.4651,26.2501,2.8665,12.7586,39.4046,7.5692,23.5158,6.4641,19.1716,7.8419,16.9363,28.3661,6.6701,54.4168,7.2841,22.7816,6.6684,6.4225,16.4739,6.049,6.184,5.3446,2.9372,19.1291,5.6251,,17.4341,4.0242,77.4153,16.6759,4.6815,24.9699,5.8059,6.6472,12.9176,25.633,16.5797,3.3648,8.7479,20.4502,28.9197,8.792,11.9102,13.415,17.8422,3.0646,52.0559,4.9363,7.4147,8.118,7.1895,16.7211,35.8809,7.7287,13.0872,17.1604,10.1149,19.1779,5.3065,49.3177,3.5509,10.5847,26.2738,6.4615,15.5941,19.2761,30.0466,14.7049,,18.8549,13.6747,15.3142,44.4236,15.6643,6.6209,,11.5443,2.6322,15.5209,5.1526,9.0238,65.198,7.0206,8.5458,18.6294,15.5427,15.2278,23.5559,11.533,8.2517,14.0107,5.4164,13.9255,19.4796,15.0632,30.4798,4.1992,6.0435,6.2855,13.0119,28.1829,8.6359,7.5944,,6.0635,17.5627,17.5277,24.9675,31.946,6.532,30.3475,3.0411,7.4244,50.9602,4.462,22.9364,19.1128,22.92,8.4409,15.4765,16.3467,11.8496,15.7812,51.8005,6.0547,6.8824,11.0249,5.4354,25.8344,,16.3245,8.6257,8.0943,28.1191,4.4081,9.0646,16.7588,7.3412,19.8135,7.7111,23.6359,18.3494,27.5129,12.6009,9.5135,11.3749,30.5864,11.4095,9.7093,21.8595,13.989,7.1037,16.1935,40.5213,42.5365,15.5551,,12.7113,21.0627,21.223,9.7224,5.2458,6.4467,12.2871,5.6753,11.0686,10.6335,38.3025,2.6187,16.5069,27.2502,7.21,4.7403,10.5883,10.8792,14.1845,5.4624,9.3771
20170825,446.1479,44.4473,22.3025,33.6805,3.2653,49.0998,12.3296,13.4603,48.0626,4.592,4.4878,23.9463,29.7985,14.3219,19.5686,29.3587,9.0184,4.5994,3.4799,6.1901,2.7798,12.5452,7.851,48.9947,16.4115,3.8136,26.7478,5.8525,29.3179,6.3443,16.2,5.8726,11.9794,10.1196,12.5123,5.5006,26.6449,29.9057,13.9397,10.0373,5.174,3.843,7.3488,11.22,2.9946,6.7454,8.8634,49.1704,7.4944,5.6464,5.3581,22.0846,8.4311,25.1303,2.8585,12.9426,40.6984,7.6961,23.4461,6.3733,19.0908,7.9583,18.1698,28.2407,6.6946,54.2704,7.3352,23.7318,7.4378,6.2249,17.0662,6.1961,6.0766,5.5223,3.0161,18.7538,6.0479,,18.1272,3.9503,78.1605,16.9536,4.867,25.7282,6.1439,6.5888,13.1494,26.521,16.073,3.4092,9.1853,20.236,28.3832,8.8281,11.3001,14.0964,17.1429,3.0646,52.0086,5.2224,7.4599,8.0932,7.4194,16.6662,36.2019,7.6453,13.3054,17.8678,10.0505,19.3403,5.3706,48.4911,3.6274,10.6703,31.0011,6.4254,15.0461,18.8981,33.4544,15.1447,,19.5369,13.3887,15.9871,46.0441,15.7037,6.783,,12.0055,2.6618,15.3208,5.1769,8.6551,64.1837,6.8049,8.6148,18.5614,14.7595,15.0386,22.1783,11.6494,8.0655,13.9238,5.3692,14.0843,19.6611,15.1557,30.096,4.1655,6.1406,6.3904,12.8594,28.2955,8.6359,7.4946,,5.8586,17.3947,17.8458,24.4289,32.5964,6.4514,30.1135,3.0809,7.5833,54.5923,4.5117,23.1129,18.9747,23.1386,8.6417,16.0638,16.9126,12.0396,16.5931,51.8462,6.0488,6.78,11.5886,5.4867,26.2499,,16.121,8.646,8.1288,28.8724,4.4168,9.2848,16.6175,7.3509,17.6984,7.3143,25.112,18.5953,26.5306,12.2722,9.5856,11.061,32.2688,12.368,9.5984,21.3028,13.549,6.8526,15.8762,39.9182,42.5835,15.8178,,12.4019,21.5083,20.7758,9.8323,5.2294,6.4072,12.0403,5.7294,10.9642,10.5465,40.1734,2.6363,16.9798,27.4753,7.2673,4.8244,10.7111,10.7305,14.5571,5.4769,9.1713
20170901,448.1298,44.7179,21.6787,32.8284,3.5654,50.3704,12.0165,13.1305,47.6775,4.5087,4.2182,24.3798,28.6411,15.2911,20.0221,30.4464,9.5778,5.0346,3.4264,6.2041,2.6305,13.7999,9.2962,50.1752,17.1584,3.7883,28.376,5.5792,32.8624,6.36,16.8861,5.9578,12.4063,10.2107,12.4341,6.069,27.3189,30.7496,13.7679,10.0294,5.1678,4.0768,6.9217,11.71,2.9875,6.6933,8.8005,48.5301,7.1188,5.9242,5.3371,22.8269,8.4226,25.2591,2.8665,13.4245,38.2553,7.7329,25.2182,6.5031,18.4035,7.9195,20.2868,28.9257,6.7288,52.8648,7.4715,23.0152,7.9804,6.7049,18.1088,6.5336,6.1102,5.8572,2.9731,18.6669,6.8292,,17.6978,4.1193,77.0646,17.2887,4.7928,35.0626,6.0613,6.4243,14.2651,26.0589,16.7001,3.3825,9.1579,20.7323,28.588,8.9605,11.8231,14.6983,18.2404,3.3719,51.017,5.0244,7.3245,7.9027,7.2891,15.3381,37.2232,7.7495,14.7711,17.9252,10.4367,20.9448,5.581,48.5099,3.5962,10.5762,35.5832,6.4795,15.2911,19.7296,36.5388,16.7144,,20.1195,13.3605,16.1417,50.727,16.6089,7.5167,,12.5537,2.8491,15.1047,5.6642,8.8977,63.9478,6.8049,8.9401,18.3088,15.1884,15.4081,22.6768,11.1749,8.4771,13.7152,5.9021,14.9715,19.7111,17.5371,30.0024,4.3002,6.2559,6.4078,12.8739,27.6102,8.6359,7.7664,,6.0776,17.2848,17.6868,24.3564,33.7099,6.3337,30.0479,3.2561,8.6594,51.2749,4.5779,25.9848,19.5207,22.6317,9.1074,15.9223,18.1082,12.4196,15.9668,56.6674,7.0609,6.7654,14.0675,5.7863,25.5002,,16.1113,8.8762,8.4113,31.5044,4.4343,10.1128,17.2977,7.3218,18.0746,7.9166,25.1392,21.8903,25.9706,12.85,10.007,10.7908,34.2349,13.8645,10.1254,20.3981,13.5974,6.8815,15.8327,41.9356,41.4473,16.0999,,11.6576,27.5498,20.0782,10.0644,5.254,6.4369,13.343,6.2118,11.0491,10.9627,41.964,2.7305,17.0633,27.8879,7.1118,4.8525,10.6449,10.6975,14.9975,5.5132,9.4934
20170908,429.2971,44.1894,21.3708,32.949,3.786,47.0578,12.2252,13.0781,49.1881,4.4879,4.2983,26.0218,27.8745,14.8483,20.2617,32.818,9.5331,4.7906,3.5424,6.1196,2.7015,13.631,8.8981,46.806,17.8861,3.7693,28.4535,5.5109,30.5039,6.3521,16.8787,6.4658,12.264,10.4658,12.5611,5.9201,28.4353,30.7978,13.8109,10.2336,5.1246,3.965,6.9395,12.8,2.9875,6.6065,8.6169,48.2338,6.922,6.0304,5.3161,24.4367,8.3801,24.5555,2.8585,13.1441,36.2522,7.5938,26.632,6.4511,18.8239,8.5788,19.3945,31.058,6.6555,53.7433,7.5226,22.7582,7.4575,7.0577,17.4749,6.6894,5.9356,5.4813,2.9731,18.9872,7.1417,,17.4341,4.2531,75.3112,19.4876,4.8225,38.8433,6.0988,6.4589,14.1854,25.8868,17.0262,3.3914,9.3548,20.8501,29.3391,8.8402,13.3663,15.902,17.6188,3.0734,50.8399,5.1417,7.3696,8.0269,7.2125,15.2882,41.2305,8.1665,14.2738,18.0781,10.5838,20.6679,5.4621,46.4432,3.565,10.4992,35.774,6.3173,16.142,20.9013,42.3978,16.2141,,20.702,13.5377,16.4964,54.2178,17.1206,7.2266,,12.8679,2.7603,15.633,5.4733,9.0335,67.5899,6.9422,8.7725,18.066,14.0882,14.8494,23.1843,11.1928,8.8789,13.637,5.8684,14.5979,19.4671,17.3235,29.8807,4.2918,6.1042,6.4515,12.6705,28.5584,8.6359,7.5772,,6.3497,17.1943,17.3875,23.911,35.6609,6.2779,29.7858,3.1844,8.1538,50.5434,4.5282,26.3181,19.2576,25.1762,8.6052,16.1417,17.6427,12.1692,16.1137,58.7858,6.7976,6.658,13.3158,5.5124,25.4099,,16.3245,8.8626,8.7227,36.147,4.6176,10.7779,17.1387,7.3121,18.501,8.6893,24.6411,22.9068,27.5733,15.1709,9.8252,10.4112,40.2406,15.7227,9.922,20.3546,13.6505,7.2549,16.2433,43.2042,44.8652,16.1972,,11.8583,30.0011,20.5433,9.9178,5.3852,6.7533,13.8093,6.5814,10.8728,10.8322,41.436,2.6657,17.1004,28.8162,7.4637,4.9016,10.6166,10.5571,15.4547,5.5712,10.2181
20170915,443.2972,42.8722,21.0387,33.785,3.5389,49.8531,12.0807,13.0256,52.7227,4.4047,4.2036,25.4963,28.5134,15.0655,20.7408,33.9956,9.3003,4.8236,3.4264,6.0915,2.6731,13.3063,8.6627,49.9391,18.084,3.744,28.0744,5.6191,34.1297,6.3278,16.6721,7.587,12.9132,10.2836,14.6823,5.751,28.7582,29.5199,13.6477,10.0765,5.0814,3.8583,6.8417,15.93,2.8879,6.5284,8.554,49.0462,6.5375,6.2184,5.2741,23.733,8.4056,24.397,2.8585,13.1354,34.8074,7.5201,28.424,6.6264,19.4385,9.0365,19.7007,33.1324,6.7239,54.5046,7.5396,22.6336,7.9804,6.8178,17.6918,7.7538,5.9423,5.0576,2.9444,19.7469,7.1601,,18.6621,4.1615,77.0383,22.1398,4.7409,41.2926,6.0387,6.3637,14.7722,25.3975,16.3941,3.3648,9.2782,20.4074,30.8997,8.7439,13.4842,17.0261,17.1137,2.9768,50.8104,5.0024,7.3696,7.9606,7.1512,17.0706,39.9174,8.3403,14.4309,18.0686,10.2436,19.8656,5.4529,48.2186,3.5962,10.4906,35.6703,6.2362,15.8261,20.9013,40.8898,16.3263,,20.361,13.9165,17.9969,52.2904,16.6975,7.2266,,12.1058,2.7209,15.9132,5.2419,8.7522,67.7927,6.7363,8.7528,18.1631,14.573,14.2097,22.7312,11.2286,8.5261,13.6283,5.7436,14.5979,18.2969,16.7274,29.5811,4.1908,6.1042,6.5652,13.1827,29.0841,8.6359,7.9005,3.8518,5.961,17.8989,17.2004,24.2114,34.173,6.532,29.271,3.272,7.4894,48.3998,4.4951,26.1809,19.6392,26.4186,8.3861,16.4955,16.8943,12.1778,15.7039,55.0694,6.3413,6.5898,14.148,5.4183,25.1208,,16.0919,9.5194,8.5439,34.1622,4.5216,10.9938,17.8013,7.2539,19.128,9.6534,24.9581,23.4464,29.2104,15.4299,10.2053,11.4771,38.5093,17.8162,10.0237,20.372,13.4039,7.6616,16.1107,41.6652,45.8042,16.4696,,11.4987,28.3009,20.0246,9.8445,5.3934,6.8423,14.3852,6.1531,10.7423,10.7267,41.7058,2.807,17.6104,29.7821,7.6519,4.8946,10.6261,10.6314,16.5387,5.7743,9.9586
20170922,452.4285,43.4023,21.0225,35.4489,3.4595,50.8968,12.1369,13.0556,61.5296,4.4047,4.3566,25.4569,29.4979,15.1575,21.6649,31.6567,8.9736,4.5466,3.5692,6.0563,2.6944,13.3907,8.0929,50.5294,18.1797,3.7826,28.2295,5.4768,36.4814,6.304,16.2811,7.7289,12.9755,10.4202,15.9629,5.8186,31.9879,29.8254,13.9826,10.1236,5.0505,3.6803,6.637,17.59,2.9804,6.5197,8.5697,50.8716,6.6269,5.9814,5.253,25.7381,8.3631,24.1294,2.8505,13.1266,34.8533,7.4915,28.3643,6.5615,20.1015,8.7727,19.3682,32.1,6.807,53.5383,7.4204,23.6072,7.9804,7.0507,18.1922,7.9961,5.9423,4.9004,2.9516,20.6896,6.9854,,19.2347,4.3305,84.8938,21.0139,4.7334,47.0812,6.0688,6.381,14.7578,25.4971,15.7971,3.2938,9.1415,21.1393,29.8463,8.7138,12.869,16.867,16.7641,2.9944,51.1232,5.1344,7.3336,7.8695,7.1895,15.9073,37.0676,8.1943,14.2564,17.8296,9.9677,19.3308,5.3889,54.3247,3.5026,10.3366,35.5998,6.2452,17.0896,21.9502,37.9739,16.4125,20.157,25.6821,13.9689,17.4603,49.3993,17.0222,7.2693,,12.166,2.6618,15.7531,5.2054,8.6454,66.2689,6.6774,8.4866,18.0369,15.1697,13.8492,21.6436,11.0943,8.2125,13.4979,5.3996,14.5886,18.2969,16.4404,29.319,4.1361,5.4853,6.1893,14.1308,31.1213,8.6359,8.4818,3.7848,6.0564,18.6242,19.3703,24.4082,33.4635,6.6125,28.8217,3.272,7.446,49.293,4.4455,29.7684,18.7641,26.8361,8.0756,17.0616,16.5931,11.9532,16.6781,55.4255,6.2477,6.5263,13.1278,5.3926,25.0485,,15.9077,9.6413,8.7169,33.7498,4.5041,10.496,19.789,7.1666,18.4592,8.8438,24.6502,23.0956,29.3569,16.2966,11.2217,11.207,43.4978,15.7815,9.7001,20.1459,13.2492,7.5972,16.6356,41.686,45.6446,16.5377,,11.2562,29.5472,19.4701,9.8079,5.418,9.1757,13.8641,6.2208,10.6575,10.3788,42.4289,2.754,18.037,29.1632,7.4309,4.9156,10.6638,10.0366,16.6149,5.7961,10.7371
20170929,468.4558,43.4986,20.6985,35.5213,3.4154,51.9859,12.0968,12.9581,67.4338,4.3839,4.3712,26.2407,28.4833,15.1992,23.5302,34.4699,9.2466,4.5598,3.9261,5.845,2.7158,13.5986,8.1545,50.9472,18.4478,3.7955,27.5662,5.2832,37.3082,6.3357,15.868,8.3647,13.4202,10.1196,16.4517,5.9539,34.1153,29.6807,13.5532,10.1079,5.0256,3.5024,6.8061,18.92,2.9306,6.4763,8.6641,52.544,6.6358,6.1203,5.225,27.2805,8.278,24.4465,2.8425,12.9513,35.2343,7.3074,29.6984,6.3992,20.6109,8.0669,19.7882,33.2771,6.9242,56.8668,7.3692,23.5137,7.9804,7.093,18.0421,8.1606,5.8752,5.0508,2.9014,21.6872,7.206,,18.8128,4.459,88.9882,19.8351,4.6741,46.3727,5.9411,6.355,15.4967,25.1347,15.767,3.2671,8.7916,21.9568,30.4998,8.3828,12.9613,18.3492,15.6665,2.9153,53.5374,5.1124,7.2434,7.8033,7.1052,16.801,36.9411,8.8755,14.0121,17.6575,9.8574,19.3308,5.334,58.1292,3.4948,10.1483,37.9303,6.2542,17.2701,23.2352,39.7735,16.3694,20.5219,26.4139,14.9882,17.4512,50.1774,17.0222,7.2266,,12.4267,2.6618,14.6324,5.2947,8.4611,70.0808,6.6284,8.4768,18.6779,14.918,15.4892,21.8158,10.9779,8.1047,13.3067,5.4805,14.5046,18.0153,16.2715,30.3394,4.1908,5.637,5.9358,14.0109,32.0977,8.6359,8.7948,3.6879,6.0176,18.7928,20.661,25.4129,32.9215,7.1021,28.8404,3.1765,7.4027,48.2042,4.4289,27.8178,18.8957,26.8957,8.3039,17.6207,16.8487,11.8237,17.4359,57.0691,6.0313,6.4532,13.9959,5.2899,25.2292,,15.7526,9.7496,8.838,35.8005,4.4692,10.4212,18.8968,7.1472,18.6431,9.3865,25.1845,22.3671,27.3148,16.7847,10.792,11.1778,38.4017,15.4704,9.6446,20.6504,13.1573,7.7928,16.7731,41.7414,46.7902,16.1972,,11.4318,26.1715,19.7384,9.9606,5.4835,10.3029,14.0218,6.1892,10.6183,10.4658,43.0143,2.7069,19.3075,29.4445,6.6862,4.8595,10.7205,9.8467,15.1329,5.4551,12.3119
20171013,503.3067,45.8438,21.225,38.3266,3.4418,55.9248,12.3376,13.3404,66.8611,4.3769,4.4732,27.5455,30.2644,15.0405,23.6158,33.8893,9.5375,4.6257,4.5507,5.9154,2.6731,13.2674,8.4801,53.5808,19.0862,3.7376,30.1505,5.3458,37.3082,6.3278,16.9525,8.0894,14.1672,10.3473,16.3735,5.5751,35.2457,29.8495,13.9139,10.1629,5.1196,3.5278,7.0285,16.66,2.9448,6.4936,8.7323,53.8438,6.4838,6.4962,5.26,28.4372,8.3971,24.4465,3.0022,12.9952,36.4821,7.3196,29.8577,6.5615,21.2255,7.966,18.7996,35.1778,6.9633,57.8429,7.3948,24.9001,7.9804,7.6506,17.7084,8.4721,6.0229,5.1464,2.9372,22.4469,6.5902,,18.1498,4.6632,92.8458,20.349,4.7038,46.7003,6.0463,6.5542,14.6781,25.325,15.6416,3.3204,9.3602,22.3281,30.9582,8.3888,13.0484,19.8017,14.8507,2.9329,53.8031,5.1564,7.1441,7.9855,7.1665,17.4551,38.9448,8.9936,14.0383,18.4127,9.8206,19.8847,5.398,65.09,3.682,10.2168,34.306,6.2362,18.1017,23.3392,39.6232,16.3349,20.1965,24.4176,15.653,17.7877,48.6711,19.1868,7.1584,,12.6606,2.6223,14.6404,5.1079,8.4611,73.921,6.6186,8.5556,19.1733,16.0928,17.5255,23.1843,10.9779,8.0557,13.1937,5.4164,14.4392,18.5347,17.2247,30.4985,4.1655,5.6552,6.1194,14.5849,34.4259,8.6359,8.5987,3.7252,6.1695,20.46,21.0819,27.7072,34.8627,7.5112,30.75,3.0889,7.1499,49.3015,4.4537,30.8956,19.0865,26.0111,8.4135,17.3801,16.7665,11.9792,17.49,59.2697,6.0371,6.5068,13.4142,5.3412,25.9518,5.9089,16.247,10.0136,8.74,31.6562,4.4779,10.3375,20.5753,7.2539,19.9807,8.6384,26.1172,21.9863,27.6853,16.3364,11.2961,11.594,41.3264,14.5624,9.6631,21.6159,13.7618,7.8172,17.1918,44.2996,46.8653,16.8198,,11.6994,26.4109,20.105,9.7774,5.6393,9.7888,14.6321,6.1667,10.912,10.3788,44.6901,2.7069,19.9474,28.1786,6.9317,4.9507,10.8244,10.5653,14.9043,5.5349,12.4998
20171020,519.7593,47.402,21.6868,38.2945,3.4771,56.7325,12.8112,13.4003,67.6806,4.4116,4.546,28.4519,30.4373,14.8566,24.9592,32.0002,9.9582,4.3125,4.515,5.8098,2.7229,13.3193,8.7265,52.6817,18.9521,3.7698,30.6674,5.323,36.8338,6.4626,16.8787,8.4981,14.3006,10.4567,16.3148,5.4194,33.6238,31.2479,14.1029,10.2179,5.0569,3.599,7.0018,16.18,2.9662,6.5718,8.9631,56.6439,6.2513,6.2187,5.19,27.6275,8.4396,24.4465,3.2657,12.8637,32.8568,7.1723,29.9373,6.4057,20.6756,8.0436,18.3797,35.5155,7.0024,62.2255,7.3181,25.3674,7.9804,8.187,17.3998,8.3077,6.1572,5.1601,2.9444,22.6757,6.5626,,19.7772,4.8217,99.9385,19.7671,4.7409,42.2894,5.9636,6.6148,14.3158,25.6602,15.1349,3.276,9.1962,21.6284,31.2898,8.0518,12.0743,19.2197,14.705,2.9417,58.5547,5.2811,7.1622,8.1595,7.1742,17.4551,39.6937,8.7156,13.3926,18.4414,9.462,19.4263,5.2608,63.2488,3.5572,9.9515,36.1886,6.119,18.5079,23.1785,41.6688,15.6708,20.1373,24.5455,15.1695,16.8056,50.0774,18.6654,6.9451,,12.0657,2.5237,14.5524,4.9374,8.6163,74.539,6.6382,8.0825,18.9985,15.4774,19.7151,23.2478,11.5957,8.1047,12.933,5.1298,14.0843,19.0854,15.8762,31.2193,4.216,5.4974,5.8921,13.931,37.0358,8.6359,8.2788,3.7624,6.014,20.5573,20.9978,28.484,33.6606,7.8024,30.1603,3.0889,7.121,49.4971,4.3875,30.5721,19.2773,26.7267,8.1624,17.8967,16.6935,11.5905,18.9514,54.5033,5.8148,6.8775,12.3314,5.1101,26.4215,5.3911,15.6072,9.2553,8.2614,33.4577,4.443,9.9939,20.3103,7.1666,20.5158,8.6735,27.5662,23.1706,26.6771,17.6114,12.0646,12.2656,36.5726,16.6812,9.3487,21.8595,13.873,7.795,17.5543,42.7813,46.3019,16.5085,,11.5322,26.8235,19.1123,9.6247,6.4589,9.1362,14.2961,5.8151,10.9577,10.4906,43.1003,2.654,19.6692,27.4659,6.8826,5.0909,10.4183,10.5158,15.4039,5.3826,11.9182
20171027,587.9046,51.3454,22.7642,40.7703,3.283,61.706,12.8834,13.2654,64.304,4.3561,4.5096,28.8459,32.8948,14.9235,25.8319,32.0574,11.0145,4.3917,5.2824,5.8591,2.6447,13.4492,9.811,54.3073,19.3415,3.7762,31.012,5.5052,39.4972,6.4467,17.9262,9.08,14.8698,10.5295,16.6863,5.5548,33.8415,33.3697,14.8587,10.0922,5.1258,3.6549,7.3409,15.74,2.8666,6.6238,8.6694,55.5831,6.5732,6.6188,5.19,28.9963,9.0862,24.4465,3.5612,12.8812,32.6401,7.2214,31.9186,6.5615,22.2443,8.253,17.5574,38.1495,6.7239,64.4412,7.6504,25.2583,7.9804,8.554,17.0745,8.7144,6.1572,5.2626,2.9158,23.2432,6.6821,,19.5889,5.0857,102.5863,20.7797,4.6963,48.1065,5.9862,6.5888,14.4245,26.7022,14.9393,3.3825,9.8523,21.8854,30.6948,7.8773,11.6077,19.7469,14.4524,2.9944,60.7387,5.2371,7.1802,8.3251,7.2278,15.7875,38.7989,9.2091,13.602,19.2636,9.4068,20.7443,5.2882,65.8885,3.6352,10.2596,37.5156,6.1821,18.4498,22.914,38.9125,15.6536,20.0288,22.7339,15.371,16.5782,50.3701,19.2656,6.9365,,12.1326,2.642,14.7925,5.0023,8.9365,80.7804,6.697,8.0332,18.5711,15.0019,20.3008,23.7735,11.0764,8.3791,13.2893,5.2073,14.1777,20.5371,16.6158,32.0057,4.2286,5.6552,6.0582,14.4904,38.951,8.6359,8.6778,3.7848,6.113,20.473,20.0063,28.3131,33.3453,7.9574,30.7032,3.073,6.8899,51.7427,4.4289,31.9738,20.376,29.3408,9.1667,18.2009,16.6022,11.556,19.6705,54.4485,5.8207,6.7019,12.3314,5.093,27.4152,5.1876,15.3261,9.6006,8.4921,34.3112,4.4866,9.7825,22.0241,7.2248,19.7634,8.2029,28.7163,22.427,26.0136,17.9103,12.0646,12.6745,34.9293,16.3112,10.0145,22.8772,14.1341,8.1462,17.948,45.2702,48.3865,15.6524,,11.8165,25.7341,18.3163,9.6125,6.5573,9.7393,13.4116,5.8106,11.2579,10.4285,44.6499,2.6716,21.3662,28.066,7.0954,5.4836,10.4749,10.301,16.3185,5.4406,11.3545
