trade_date,601229.SH,601006.SH,601009.SH,600886.SH,600926.SH,600674.SH,600015.SH,601058.SH,600256.SH,601168.SH,601901.SH,600066.SH,600845.SH,600157.SH,600233.SH,601021.SH,601699.SH,600219.SH,600023.SH,600362.SH,601233.SH,600741.SH,601898.SH,600885.SH,601128.SH,600372.SH,600515.SH,600161.SH,600183.SH,600352.SH,601099.SH,600482.SH,600079.SH,600060.SH,600642.SH,600109.SH,601727.SH,600985.SH,600497.SH,600348.SH,601666.SH,600536.SH,600839.SH,603816.SH,601799.SH,601717.SH,600529.SH,601997.SH,603160.SH,600236.SH,600803.SH,600141.SH,600702.SH,600862.SH,603198.SH,600559.SH,600549.SH,603338.SH,600018.SH,600282.SH,600061.SH,600546.SH,600699.SH,601001.SH,600879.SH,600369.SH,600155.SH,601966.SH,600705.SH,600038.SH,600673.SH,600499.SH,600704.SH,600820.SH,600863.SH,601216.SH,600486.SH,600170.SH,600153.SH,600998.SH,600566.SH,601179.SH,600129.SH,601018.SH,600143.SH,600039.SH,600516.SH,600583.SH,600970.SH,600392.SH,600100.SH,603899.SH,600909.SH,600008.SH,600511.SH,600711.SH,600535.SH,601016.SH,600580.SH,601000.SH,601636.SH,603005.SH,603000.SH,603658.SH,600004.SH,600884.SH,601677.SH,600325.SH,600166.SH,600582.SH,600380.SH,600312.SH,600498.SH,600563.SH,600655.SH,601991.SH,600771.SH,603568.SH,600685.SH,603885.SH,600737.SH,600483.SH,601808.SH,600755.SH,600416.SH,600131.SH,600739.SH,601866.SH,600373.SH,601880.SH,600707.SH,600435.SH,601231.SH,600329.SH,600201.SH,600390.SH,600399.SH,600801.SH,601375.SH,600750.SH,603883.SH,601222.SH,600258.SH,601611.SH,600171.SH,601098.SH,600598.SH,603737.SH,600330.SH,600572.SH,600271.SH,600123.SH,600062.SH,600667.SH,603858.SH,601118.SH,600728.SH,600977.SH,600116.SH,603228.SH,600057.SH,600993.SH,600596.SH,600641.SH,600517.SH,601928.SH,600316.SH,603456.SH,603444.SH,600606.SH,600456.SH,600718.SH,603027.SH,600273.SH,600338.SH,600782.SH,600446.SH,600633.SH,601992.SH,600500.SH,600562.SH,601106.SH,600072.SH,600409.SH,603678.SH,600827.SH,600481.SH,600967.SH,600216.SH,600328.SH,600267.SH,603026.SH,601519.SH,603218.SH,600138.SH,600597.SH,600185.SH,600773.SH,600211.SH,601718.SH,600478.SH,600740.SH,600110.SH,600095.SH,600206.SH,600259.SH,600006.SH,600339.SH,603919.SH,601890.SH,601858.SH,600776.SH,603866.SH,601908.SH,603888.SH,600787.SH,600556.SH,600195.SH,601969.SH,601139.SH,600335.SH,603025.SH
20180323,6.1167,5.8214,6.1139,6.0693,6.6617,7.3559,6.8139,2.6737,3.1354,5.4514,5.8549,15.5067,8.2296,3.36,14.8247,29.8669,7.5616,2.4998,4.52,15.9542,14.8606,20.405,4.3997,20.8,5.0545,13.9495,7.5559,11.2705,9.0455,9.3837,2.839,23.7242,14.281,13.7155,4.5219,7.6126,5.8511,9.7255,5.6155,3.5916,3.5939,8.7094,2.9089,30.8794,48.5931,5.2413,9.3274,8.0801,80.0276,3.3881,10.4674,10.4932,34.6399,7.6983,12.8325,12.7782,17.7236,22.2693,5.8278,2.7221,7.5055,3.221,19.4861,4.7396,7.0196,3.8511,8.7987,16.0427,4.5435,41.0762,8.9591,7.9037,5.0375,5.5685,2.1448,3.4128,34.6429,2.9373,7.2276,7.5211,35.2269,3.8165,14.7716,4.5611,5.2208,2.1479,10.3991,5.6871,7.1692,11.44,9.7384,24.9922,5.5688,4.0617,26.3338,8.4299,25.25,2.4254,7.3123,2.371,4.1712,9.0884,10.1458,35.2143,14.6194,11.2178,8.0862,5.3295,2.4676,3.4106,9.5497,8.3109,24.1475,38.3722,7.9446,3.2101,31.9111,8.5589,19.3545,13.7607,7.1197,4.9132,10.6827,6.8496,9.5935,5.8168,16.586,2.5605,11.4546,2.2948,8.24,9.6579,10.731,12.5672,20.1956,7.2724,5.5,7.7386,5.7661,8.9132,35.3683,6.628,24.1102,9.27,11.9015,8.8663,9.838,13.2791,6.355,5.7548,18.8654,4.2534,17.4287,6.3873,23.0925,5.4782,9.4854,15.3996,7.1694,23.1496,3.8815,16.4021,7.1476,9.0456,5.436,5.4268,13.7469,8.4806,118.847,5.3318,15.8816,12.2062,5.7067,6.3559,21.2199,4.2405,14.1872,12.0564,3.9627,4.9195,15.9475,3.4,11.4949,6.9627,21.6158,10.2931,3.3259,13.0522,12.7866,5.725,13.8361,17.8463,3.8,9.2134,21.2962,12.097,4.7637,9.3461,15.9776,5.1157,5.46,5.5175,7.5352,6.6252,9.0658,30.18,4.5432,3.763,11.1426,5.3534,8.0017,5.6125,11.4215,4.4855,19.1503,8.048,5.7102,8.1626,6.602,4.7249,8.1816,11.1351
20180330,6.0554,5.5596,6.1364,6.1559,6.7941,7.5382,6.8293,2.7097,3.1354,5.5496,6.1112,15.4583,9.7843,3.36,15.3391,30.0639,7.6699,2.5316,4.5779,15.7808,14.8943,18.7349,4.374,20.4042,5.2409,15.1225,7.5559,12.6193,10.2274,9.6164,2.8689,24.4082,15.055,14.1264,4.6511,8.1439,5.6698,9.6306,5.7049,3.6116,3.7647,9.5916,3.0248,30.9479,51.7575,5.5145,9.4764,8.0298,89.6387,3.3941,10.5484,11.2923,33.956,8.5214,12.9773,12.6328,18.9809,23.381,5.7786,2.799,7.7681,3.4402,21.4154,4.8487,7.8061,3.9978,9.527,16.2467,4.6741,46.273,9.8588,8.5378,5.3339,5.6783,2.1769,3.4128,34.7445,2.969,7.5586,8.3943,37.8001,3.959,16.0398,4.5697,5.2914,2.2362,11.2023,5.7055,7.401,12.8059,10.3743,28.479,5.7744,4.2441,27.3621,8.4299,27.9179,2.5057,8.1372,2.5433,4.2601,10.5694,10.8828,38.9172,15.013,12.6892,8.5916,5.6309,2.5074,3.4924,10.1985,8.6152,27.2608,40.6267,8.4885,3.2277,35.1215,8.8026,22.382,14.32,6.8275,5.038,10.6638,7.0579,11.0878,6.131,17.088,2.5947,11.7987,2.3411,8.66,10.9937,11.3252,13.2915,19.7625,7.145,5.5,8.2126,6.0869,9.7351,36.8052,7.1447,23.6826,9.2796,13.9634,9.0652,9.0373,13.4901,7.1121,6.1031,23.1381,4.3035,17.4946,7.1754,24.1515,6.184,9.9268,15.7547,7.7407,24.994,4.0946,17.8502,7.8284,9.3852,5.3984,5.5702,13.4793,8.948,138.8323,5.3753,18.7073,14.3098,6.2631,6.3187,21.7239,4.5384,16.1787,12.7007,4.2794,5.064,16.8711,3.48,13.1469,7.1368,25.6711,10.1166,3.4839,13.6544,13.4326,5.9097,15.0833,19.0253,3.96,10.1681,22.6771,11.9844,4.9839,9.8323,18.2441,5.2568,5.9,5.7668,7.7981,6.1465,10.414,32.39,4.6087,3.7909,11.4395,5.8897,8.2964,6.2253,12.5668,4.6964,20.6569,8.4202,6.0776,8.4463,7.1951,4.8775,10.3745,11.3595
20180404,5.9244,5.4253,6.1289,6.0,6.6918,7.5465,6.7526,2.6377,3.1354,5.3941,6.0323,15.1403,9.4027,3.02,14.8153,30.3004,7.4244,2.4998,4.5117,15.4431,14.8268,18.4565,4.2798,19.1008,5.1067,15.2776,7.5559,12.6498,9.599,9.5561,2.839,24.9945,15.2292,14.5556,4.5785,8.6753,5.517,9.3458,5.5708,3.4714,3.6082,9.5974,2.9379,31.3296,51.7575,5.523,10.2601,8.136,89.7069,3.3283,10.3953,10.8741,35.8747,8.6085,12.9518,12.9547,17.8457,22.987,6.0245,2.7221,7.3834,3.4402,20.6508,4.7851,7.757,3.9703,9.3474,15.9221,4.5957,45.8327,10.391,8.4551,5.0616,5.5764,2.1448,3.4128,36.2605,2.9373,7.4573,8.5542,37.5535,3.8545,15.8713,4.5182,5.1148,2.1655,10.6189,5.5948,7.0119,12.738,10.3644,27.9875,5.7004,3.9744,27.523,8.4299,26.6177,2.4575,7.8684,2.5172,4.186,10.5187,10.4904,40.9848,14.8402,12.4549,8.3722,5.3883,2.4577,3.5333,9.9157,8.3204,26.7388,38.8016,8.538,3.0873,35.5934,9.005,22.1166,13.78,6.8363,5.1562,10.7111,6.8496,11.3368,6.0072,17.1733,2.5605,11.7605,2.2948,8.21,10.875,11.0768,13.4092,19.2789,7.06,5.5,8.185,5.9994,9.5994,36.1849,6.8418,23.8635,8.994,14.2223,8.98,10.4345,13.832,7.1202,6.1205,24.053,4.2256,17.4068,7.0929,24.0815,6.2934,9.2794,15.3529,8.0817,23.9204,4.1809,17.7202,7.9868,9.7789,5.0875,5.4872,13.737,9.0622,128.2063,5.2085,18.1571,14.7542,6.6126,6.2295,21.3812,4.3474,15.7942,12.038,4.0996,4.9264,18.3236,3.44,13.5206,7.5678,26.7823,9.8472,3.44,13.7391,13.1582,5.8842,15.2767,18.9112,3.88,10.4555,23.0466,11.9656,4.8554,9.7926,20.3689,5.0029,5.9,5.4967,7.6715,6.4529,10.4921,32.0,4.6087,3.763,11.4254,6.153,8.3589,6.0794,12.7038,4.5622,19.9273,8.8575,6.0876,8.3163,7.341,4.9041,9.7019,11.3124
20180413,6.0595,5.4186,6.2566,6.1819,6.8122,7.4305,6.8063,2.6017,3.4399,5.7297,5.9436,15.4583,10.014,2.36,14.7125,32.2219,7.4894,2.5635,4.4869,15.5526,15.5698,17.9307,4.3312,19.2843,5.1961,14.7832,7.5559,12.1217,9.2646,9.6681,2.829,24.6329,14.6777,13.8068,4.5542,8.3371,5.5552,9.3531,5.5171,3.5265,3.6509,9.7974,2.9282,30.6787,51.3349,6.0182,10.0918,8.231,88.0693,3.2985,10.5214,11.2699,36.5585,8.5311,12.7217,12.7522,18.7366,22.6879,5.9753,2.8822,7.4261,3.4402,22.4301,4.9488,7.7766,3.9703,9.3075,16.1169,4.7524,45.2394,10.0136,8.1794,5.1096,5.592,2.1368,3.4128,35.1072,2.9214,7.5654,8.3511,39.8225,3.8071,15.267,4.5182,4.7614,2.1479,11.2784,5.7794,7.1195,12.4739,10.3147,28.1081,5.7333,3.903,25.8598,10.4862,26.9305,2.4575,7.7387,2.5433,4.1934,10.5259,10.9402,42.0871,15.2433,12.1944,8.6115,5.6015,2.4776,3.5415,9.558,8.2063,26.0364,39.401,8.4061,3.0873,35.336,9.005,21.8905,14.2139,6.5264,5.3795,10.9,6.8348,11.5361,5.893,16.9554,2.5776,11.6764,2.2763,8.07,12.0525,10.8374,13.4726,18.7665,7.3645,5.5,8.2291,5.98,9.573,38.3092,6.7883,23.3948,8.9845,14.2799,8.916,9.405,14.0879,7.386,6.0508,22.8544,4.3091,16.9165,7.6427,23.1671,6.1443,9.1519,14.895,8.4779,23.5421,4.1301,17.6924,8.1922,9.8792,4.8237,5.4343,13.3306,8.8237,125.463,5.223,18.4835,14.527,6.7449,6.1626,21.3207,4.6378,16.9773,11.992,4.014,4.9608,17.7128,3.59,13.5992,7.5264,27.0957,10.0144,3.3873,13.1745,13.1494,5.9479,15.209,19.7859,4.05,10.281,22.6187,11.8061,4.9564,9.614,20.6473,5.0123,5.88,5.5694,7.4671,5.6295,11.0392,33.33,4.5432,3.8374,11.2769,6.621,9.9932,6.128,13.606,4.6101,20.6758,8.811,5.9585,8.671,7.4771,4.8642,9.7019,11.2871
20180420,6.0186,5.3313,5.9111,5.7576,6.6256,7.2482,6.6453,2.4756,3.3329,5.7133,5.6676,14.7117,10.5723,2.21,14.1139,31.8573,7.4749,2.5635,4.1971,15.7443,15.8535,17.258,4.2199,18.8209,5.0023,16.0628,7.5559,11.384,8.1865,9.1855,2.7792,25.1899,14.1746,13.542,4.4331,8.0087,5.4789,8.842,5.5976,3.4012,3.4872,12.5731,2.8992,29.6413,47.4475,5.9669,10.0822,7.9684,100.3903,3.1969,10.5484,10.6874,35.4378,8.5698,12.7814,12.3317,16.4592,22.7512,5.6393,2.9142,7.1941,3.4402,20.5151,4.776,8.3469,3.8144,8.9783,15.2081,4.6131,49.2877,9.23,7.9129,4.9334,5.4038,2.0966,3.2824,33.0617,2.8499,7.2479,7.8886,39.8389,3.6836,14.524,4.3979,4.7437,2.1714,10.6358,5.7148,6.6145,12.5946,10.7519,27.8113,5.4783,3.9427,24.5454,9.0049,26.9857,2.4173,7.7294,2.3553,3.7933,11.9272,10.3851,40.7039,14.6194,11.5694,8.4453,5.6529,2.4079,3.4188,9.0838,7.921,24.8594,38.0232,8.4143,2.947,35.8008,9.1661,20.5832,13.7318,6.491,5.1299,10.7299,6.1431,11.4165,5.5027,16.2923,2.5435,11.1487,2.2763,7.66,11.9734,10.4472,13.1467,18.0014,6.9467,5.5,7.6945,5.7466,9.0414,38.547,6.5567,22.7123,8.7371,15.4211,8.5324,9.6746,13.4491,7.6115,5.6591,23.1106,4.2033,17.0117,7.7894,22.2201,5.856,9.1421,14.2502,7.4182,22.6624,4.0134,16.5506,8.0924,9.8869,4.7766,5.2305,12.9639,8.6157,119.4924,5.1432,18.0265,15.5343,6.6193,6.0511,18.9756,4.5232,16.2773,11.0533,4.1082,4.9333,20.6252,3.65,13.2452,7.2197,25.6616,9.5499,3.2294,13.4098,11.7601,5.604,14.6676,17.7607,4.1,9.2955,20.6058,11.1022,5.0757,9.2667,20.32,4.7678,5.9,5.6577,7.3795,5.1412,11.2932,32.22,4.2434,3.5679,11.1567,6.5235,9.2252,5.9432,13.9473,4.6101,20.0505,8.8947,5.4123,8.0049,7.0104,4.705,9.7019,10.4765
20180427,6.2109,5.5663,6.3467,5.8962,6.8603,7.3228,6.676,2.4756,3.3082,5.8034,5.8352,14.1586,10.2861,2.16,14.039,32.7048,7.4099,2.5157,4.2219,15.6621,15.536,17.1575,4.2713,17.7203,5.0769,14.1337,7.5559,11.803,7.4255,9.3923,2.7693,23.8415,14.4648,12.2179,4.4331,8.3565,5.4789,9.3385,5.5171,3.5365,3.5228,15.5076,2.9282,29.8321,48.4898,6.0182,9.8947,8.0634,93.0211,3.2746,10.6836,11.3072,33.4526,7.8629,13.3437,12.1447,16.3299,21.9667,5.713,2.9591,7.2124,3.4402,19.5433,4.8578,7.9339,3.8235,8.9783,14.8372,4.5957,45.4021,8.7462,7.7107,4.9735,5.4744,2.0805,3.1809,37.6604,2.8658,7.3154,8.1133,41.3187,3.6551,14.8212,4.3979,5.1148,2.2067,10.936,5.3916,6.6393,11.8551,10.8314,26.9396,5.5112,3.903,25.4038,9.2583,27.3108,2.4254,7.9796,2.3449,3.9044,11.5253,10.5095,46.5897,14.6098,11.6736,7.7471,5.7044,2.3482,3.4188,9.1254,6.9986,25.894,40.3404,8.1592,2.9295,38.6108,9.5337,19.3741,14.754,6.5795,5.2547,10.8055,6.1952,10.2111,5.5598,16.3587,2.5179,10.8888,2.2855,8.1,10.8354,9.8441,13.6899,17.3951,6.9679,5.5,7.7717,5.7758,9.539,40.0769,6.0044,22.9261,8.8703,14.395,8.9018,8.7186,13.3064,7.5632,6.2076,21.3906,3.9751,18.4531,7.5786,23.2698,5.3887,8.9453,14.7268,7.4274,22.2226,4.2215,17.0612,9.2016,9.8869,4.4751,5.2683,12.3197,8.6535,119.4602,5.223,17.5603,16.0874,6.2321,5.8876,21.0788,4.3704,16.1393,10.0593,3.5861,4.947,20.6401,3.78,11.7703,7.0042,25.2532,9.4477,3.361,12.4405,12.999,5.6804,14.6482,19.6718,4.13,9.3725,20.3141,10.1356,5.2318,9.1675,18.8986,4.3446,5.71,5.8396,6.9219,5.1125,10.3847,31.83,4.0561,3.5493,11.2274,5.8019,8.4482,6.3809,14.2524,4.7443,20.439,8.3178,5.4321,7.9615,6.6993,4.6718,9.7019,10.994
20180504,6.2109,5.855,6.3467,6.0087,6.8423,7.2814,6.446,2.6287,3.4563,5.8443,6.052,14.3383,10.3779,2.37,14.17,34.104,7.1355,2.516,4.2633,15.5983,16.3466,18.8354,4.3569,19.125,5.0694,14.0853,7.5559,12.2264,7.6042,9.7456,2.829,23.265,13.6424,11.9623,4.4493,8.4917,5.5839,8.7544,5.3919,3.4213,3.174,13.861,2.9668,33.522,51.1565,5.4377,10.5053,7.6219,75.8166,3.2805,11.4402,11.5164,35.3998,7.9404,13.5227,12.8042,16.0856,21.6008,5.4835,3.0231,7.4689,3.4402,19.3218,4.8124,7.7963,4.0986,9.0082,15.3657,4.7002,44.2632,9.5589,7.7291,5.0536,5.443,2.1368,3.123,40.9826,2.8896,7.41,8.122,42.2888,3.6551,15.0094,4.3292,5.0618,2.1773,12.2253,5.1424,6.6807,12.006,10.9209,27.8514,5.5441,3.8396,25.6631,8.6931,28.5987,2.5458,8.0816,2.3292,3.9118,10.7395,10.1649,47.6199,14.4946,11.5889,7.7205,5.9911,2.2686,3.5415,9.2752,6.8845,24.9353,42.756,8.4187,2.9382,37.8886,10.2814,19.5412,15.3229,6.9249,5.3007,9.7382,6.2175,9.2249,5.5312,16.3018,2.5349,11.0111,2.267,8.13,10.5287,8.8863,16.3881,17.756,6.798,5.5,8.1354,5.873,9.539,40.1492,5.9331,21.7173,8.6133,14.0114,8.9303,9.2906,13.3709,7.9176,6.2859,22.8453,3.9806,19.214,7.322,22.7426,5.3688,8.3155,14.4652,7.2892,22.5253,4.3686,17.6181,9.7062,9.8869,4.5033,5.2607,11.9728,8.663,123.6234,5.252,17.3085,14.6554,6.3447,6.0808,19.8559,4.5537,15.4985,9.4703,3.6118,5.0089,19.493,3.81,12.0849,7.3606,24.7784,10.163,3.4576,12.8734,13.9812,5.674,15.4411,21.6495,4.5,9.5573,20.246,10.389,5.2777,9.5644,20.8915,4.3258,5.59,5.7305,6.9219,5.2287,10.3651,31.86,4.2059,3.4564,11.5102,5.7824,8.7608,6.1085,14.4299,5.2523,19.5198,8.2434,5.4818,8.1901,6.5145,4.7846,9.7019,11.269
20180511,6.3459,5.9222,6.4969,6.1819,6.9566,7.5465,6.515,2.7007,3.5633,5.9752,6.0717,15.0435,10.103,2.33,14.2354,35.1485,7.6988,2.5241,4.2302,16.1459,17.1437,18.9978,4.4681,19.7911,5.1216,14.347,7.5559,12.6106,7.7887,10.435,2.84,23.4702,14.6003,12.711,4.4493,8.1536,5.6125,10.0905,5.5976,3.6317,3.231,13.0965,2.9765,34.9461,51.9077,5.3865,10.8563,7.5996,72.1905,3.3642,12.0528,12.0392,38.7241,7.8629,14.3151,13.4792,16.5669,23.5217,5.5327,2.9325,7.5971,3.4402,19.4361,5.058,8.0421,4.0803,8.9085,15.4399,4.7437,42.5118,9.5396,8.3357,5.1336,5.5293,2.1448,3.1882,41.7007,2.8976,7.5721,7.7762,42.6752,3.6931,15.1283,4.3807,5.2208,2.242,12.7706,5.3732,6.9374,12.572,10.9109,27.6831,5.5523,3.8864,26.1192,10.038,26.3049,2.5538,8.6006,2.3657,3.9563,10.7142,10.4138,47.3216,15.5889,14.2127,7.6141,6.3219,2.2686,3.5824,9.3001,6.9035,24.6221,44.3127,8.5358,2.9645,36.7804,9.9261,19.5412,14.6382,6.978,5.2153,10.2388,6.3216,9.6134,5.7121,16.1597,2.5179,11.1335,2.2855,8.11,10.3703,8.9129,17.7009,17.7271,6.7909,5.5,8.0032,5.8341,9.539,39.3894,6.0044,24.1349,8.6704,13.7332,9.3068,9.0291,14.4513,7.7968,6.3381,24.2177,4.0697,18.8336,7.2487,23.2931,5.5378,8.2171,15.6519,7.4735,23.4832,4.5411,17.8223,10.1933,9.8869,4.5693,5.2834,11.9332,10.876,123.6644,5.2665,18.0172,14.3986,6.9147,6.102,20.3732,4.5384,15.4196,9.2954,3.6118,5.2979,18.6811,3.69,12.1734,7.8248,25.0538,10.6089,3.3786,12.177,14.0962,5.8523,15.8085,23.8173,5.11,10.1629,21.1406,10.6048,5.5622,9.7529,21.5754,4.4763,5.75,6.2812,6.883,5.2094,10.922,32.7,4.3933,3.6887,12.1536,5.8312,8.7072,6.0794,14.0784,5.1948,20.5621,8.1783,5.4123,8.269,6.7381,4.8311,9.7019,11.5766
20180518,6.5013,5.8013,6.5345,6.3723,7.1311,7.737,6.561,2.8087,3.7773,5.9956,6.1112,14.608,9.904,2.3,14.2354,34.9711,7.9877,2.5484,4.3047,16.2554,18.3238,19.021,4.5366,19.7911,5.166,14.599,7.5559,12.855,8.2557,10.7107,2.81,23.3725,14.7454,13.1767,4.5219,8.1922,5.9179,9.7985,5.6423,3.7268,3.3164,12.5143,2.9765,35.9493,55.8609,5.4206,11.0534,7.7337,71.7031,3.4777,11.9357,12.7188,39.256,7.7273,14.6559,13.6505,16.1,24.3976,5.4344,2.8677,7.4506,3.4402,19.1717,5.1944,7.8455,4.117,8.8486,15.8294,4.7524,41.6887,9.4912,8.2621,5.1416,5.7018,2.1207,3.2389,44.8342,2.9055,7.6667,7.8669,42.9547,3.6931,15.5543,4.3721,5.1148,2.2244,13.1511,6.1487,6.8049,12.1343,10.9209,29.5062,5.5606,3.8864,25.7078,10.5447,26.1884,2.6181,8.3133,2.3775,4.2008,10.5331,10.2511,48.3182,15.3585,15.3326,7.5609,6.2043,2.2487,3.5828,9.3833,6.894,24.7265,45.4579,8.5526,2.9909,39.2901,9.984,18.519,15.159,7.164,5.2087,11.3345,6.4406,9.205,5.7597,16.3587,2.5435,11.8752,2.267,8.02,10.2714,8.8154,17.6556,18.0591,6.6776,5.5,7.8709,5.7758,9.539,40.7592,6.0578,24.8338,8.7656,13.1962,9.3281,8.9229,14.7658,7.7806,6.3817,22.4976,4.1643,19.1701,7.6336,24.9585,5.6869,7.9218,16.0817,7.3998,22.9244,4.4955,18.667,10.5278,9.8869,4.5505,5.2683,11.6953,9.8262,123.8943,5.2738,17.3737,14.1517,7.6109,6.2925,19.0159,4.378,14.9858,9.4427,3.5776,5.4011,19.2397,3.6,11.3868,8.7697,25.1678,10.5067,3.3873,12.4123,14.0874,6.3363,15.8182,24.4638,4.58,11.0971,21.024,10.9708,5.5071,9.733,21.1993,4.5797,6.02,6.6189,7.0193,5.1229,10.2577,31.98,4.309,4.8966,12.1607,5.5679,8.8769,6.3031,15.0542,5.0894,20.4579,8.1597,5.1541,8.6592,6.6701,5.0501,9.7019,11.6309
20180525,6.4236,5.6267,6.2265,6.5888,7.0228,7.7287,6.4537,2.7367,3.6456,5.813,5.9929,14.9121,8.8561,2.29,14.1606,36.5576,7.2077,2.4673,4.3875,15.6804,17.0591,19.1369,4.3055,19.8346,5.0588,14.473,7.5559,12.7022,8.077,10.9089,2.79,23.4115,15.026,13.2955,4.4654,7.8444,6.0038,9.6014,5.4356,3.4664,3.1385,12.9142,2.9475,35.7242,56.8187,5.4206,11.2121,7.5604,69.6757,3.5614,11.6925,12.6217,37.3184,7.7177,14.46,13.3701,16.0712,24.561,5.5163,2.7512,7.2796,3.4402,19.2503,4.8487,7.8258,3.9703,8.4995,16.1632,4.648,41.2581,9.6363,7.8118,5.1016,5.5685,2.1207,3.0867,42.883,2.8738,7.6734,8.23,44.418,3.6646,17.0503,4.3979,5.0529,2.1714,12.102,5.8071,6.7387,11.5683,10.9507,30.1981,5.4536,3.8864,25.5826,10.5076,25.6487,2.5619,8.0908,2.3706,3.9565,10.6997,10.1171,54.4216,14.7826,14.1802,7.5808,6.4027,2.2487,3.5166,8.9507,6.9891,26.3022,45.9679,8.6028,3.0347,41.571,9.6494,18.3027,15.4,7.0134,5.3204,10.4655,6.5521,9.0655,5.6645,15.7145,2.5435,11.9847,2.23,7.92,10.3703,9.4095,19.5117,17.6333,6.5855,5.5,7.6669,5.6008,9.539,41.0157,5.9064,24.7954,8.7275,12.8413,9.7188,8.4408,14.8401,8.1834,6.7299,23.8059,3.9862,19.0457,8.046,25.621,6.5817,7.9317,16.1471,7.326,23.7315,4.4397,18.5928,10.5924,9.8869,4.5222,5.223,11.5466,9.5047,121.4719,5.1214,17.1406,13.6975,7.5529,6.262,18.129,4.1488,14.6013,9.3506,3.6289,5.4149,20.1634,3.4,11.3179,8.7034,25.4147,10.5903,3.519,11.9888,14.2201,6.3427,16.6207,21.9331,4.4,11.1997,20.1099,10.9708,5.6448,9.3659,21.7854,4.3446,5.72,5.7668,7.0095,5.171,10.3456,31.62,4.2528,4.5621,12.3162,5.3924,9.4127,6.3031,15.5027,4.9743,20.2494,8.5411,4.7966,8.805,7.0785,5.1496,9.7019,11.9371
20180601,6.3254,5.667,6.0988,6.4589,7.089,7.6873,6.3924,2.5471,3.5222,5.6718,5.8746,15.2716,8.8525,1.92,15.0866,37.1193,6.9549,2.378,4.371,15.005,16.3269,18.8354,4.2285,19.9794,4.8292,13.3873,7.5559,11.9078,7.6104,11.176,2.69,20.9785,13.4296,13.058,4.3685,7.6899,6.042,9.3531,5.229,3.4764,3.0175,11.5783,2.8799,35.3648,57.6919,5.2499,12.2843,7.404,69.8024,3.5315,11.0799,11.4641,36.891,7.2141,16.113,14.7824,15.0439,24.1548,5.3114,2.8872,6.8277,3.4402,18.1213,4.7032,7.3539,3.8235,7.9508,16.8031,4.5261,39.344,9.8975,7.4626,5.0299,5.4117,2.0323,2.8621,41.9328,2.715,7.106,7.9923,42.7907,3.5507,16.5549,4.3378,4.8851,2.0478,12.2418,5.4747,6.2192,11.3872,10.9507,29.3847,5.2315,3.6042,25.5394,10.891,24.8452,2.6823,7.4977,2.2047,3.7298,9.6678,9.6481,53.5269,15.8961,13.7309,7.3842,6.0131,2.1194,3.4338,8.1605,6.6373,24.8499,44.1681,8.7618,2.8944,41.8355,9.2776,16.3859,16.0943,6.8452,5.1759,9.861,6.2026,8.3582,5.674,15.2693,2.5008,12.4239,2.0542,7.52,9.4501,9.1701,17.4565,18.0735,5.9978,5.5,7.8102,5.3207,9.539,39.0055,5.3541,26.2988,8.3849,11.9015,9.8894,8.5552,14.4548,7.3135,6.3904,24.7209,4.0029,18.8775,7.5236,24.3054,6.5817,7.4888,16.4368,6.9851,23.9798,4.4295,18.1936,9.7,9.8869,4.1736,5.0117,10.387,9.1831,117.2184,4.853,16.3386,12.7099,8.628,6.0563,17.4167,4.2405,13.8421,8.596,3.3807,5.2085,17.5489,3.37,10.3051,8.347,23.3348,10.9526,3.1767,10.9631,12.2999,5.8205,15.5281,20.4735,4.21,10.0308,21.8505,11.1022,5.3878,9.0584,19.7673,4.1565,5.48,5.7045,6.7564,4.7096,9.0854,30.59,4.0654,4.2648,12.9667,5.2169,9.8503,5.6903,15.7781,4.7252,18.667,8.3551,4.7171,8.6237,6.427,5.1629,9.7019,11.1479
